,Unnamed: 0,text,sentiment_id,sentiment
783,156,"There was once a cook named Gretel, who wore shoes with red heels, and when she walked out with them on, she turned herself this way and that, was quite happy and thought: ""You certainly are a pretty girl!""",4,Happy
784,157,"And when she came home she drank, in her gladness of heart, a draught of wine, and as wine excites a desire to eat, she tasted the best of whatever she was cooking until she was satisfied, and said: ""The cook must know what the food is like.""",4,Happy
785,158,"Then Gretel called out to her master: ""If the guest does not come, I must take the fowls away from the fire, but it will be a sin and a shame if they are not eaten the moment they are at their juiciest.""",6,Sad
786,159,"She ran down, set a jug, said: ""God bless it for you, Gretel,"" and took a good drink, and thought that wine should flow on, and should not be interrupted, and took yet another hearty draught.",4,Happy
787,160,"Then she went and put the fowls down again to the fire, basted them, and drove the spit merrily round.",4,Happy
788,161,"She touched it with her finger, and said: ""Ah! how good fowls are!",4,Happy
789,162,"It certainly is a sin and a shame that they are not eaten at the right time!""",6,Sad
790,163,"So she cut it off, ate it, and enjoyed it, and when she had done, she thought: ""The other must go down too, or else master will observe that something is missing.""",4,Happy
791,164,"Then she said: ""Well, Gretel, enjoy yourself, one fowl has been cut into, take another drink, and eat it up entirely; when it is eaten you will have some peace, why should God""s good gifts be spoilt?""",4,Happy
792,165,"So she ran into the cellar again, took an enormous drink and ate up the one chicken in great glee.",4,Happy
793,166,"The guest heard the sharpening, and hurried down the steps again as fast as he could.",3,Fearful
794,167,"Gretel was not idle; she ran screaming to her master, and cried: ""You have invited a fine guest!""",2,Angry-Disgusted
795,168,"""Why, Gretel?",7,Surprised
796,169,"What do you mean by that?""",7,Surprised
797,170,"""That""s a nice trick!"" said her master, and lamented the fine chickens.",6,Sad
798,171,"""If he had but left me one, so that something remained for me to eat.""",6,Sad
799,172,"The guest, however, thought no otherwise than that he was to give up one of his ears, and ran as if fire were burning under him, in order to take them both with him.",3,Fearful
800,173,"""That was ill done, Hans.",2,Angry-Disgusted
801,174,"""That""s ill done, Hans, you should have put the knife in your pocket.""",2,Angry-Disgusted
802,175,"""That was ill done, Hans, you should have carried the bacon on your head.""",2,Angry-Disgusted
803,176,"""That was ill done, Hans, you should have led the calf, and put it in the stall.""",2,Angry-Disgusted
804,177,"""That was ill done, Hans, you should have cast friendly eyes on her.""",2,Angry-Disgusted
805,178,"The servant, however, thought he intended by that to say: ""That is the first thief,"" and as he actually was so, he was terrified, and said to his comrade outside: ""The doctor knows all: we shall fare ill, he said I was the first.""",3,Fearful
806,179,"The second did not want to go in at all, but was forced.",3,Fearful
807,180,"This servant was equally alarmed, and he got out as fast as he could.",3,Fearful
808,181,"On this the servants looked terribly uneasy, and made a sign to the doctor that they wished him to step outside for a moment.",3,Fearful
809,182,"Then the fellow in the stove thought that the doctor meant him, and full of terror, sprang out, crying: ""That man knows everything!""",3,Fearful
810,183,"""She is sitting in her room, Moaning in her gloom, Weeping her little eyes quite red, Because old Mr Fox is dead.""",6,Sad
811,184,"So when Frederick and Catherine came down, there they found all their money safe and sound.",4,Happy
812,185,"Last night, old Sanna carried so many buckets of water into the house that I asked her why she was doing that, and she said that if I would promise not to tell anyone, and she said that early tomorrow morning when father was out hunting, she would set the kettle full of water, throw you into it and boil you; but we will get up quickly, dress ourselves, and go away together.""",3,Fearful
813,186,"Then the children went home together, and were heartily delighted, and if they have not died, they are living still.",4,Happy
814,187,"He had little to bite and to break, and once when great dearth fell on the land, he could no longer procure even daily bread.",6,Sad
815,188,"Now when he thought over this by night in his bed, and tossed about in his anxiety, he groaned and said to his wife: ""What is to become of us?",6,Sad
816,189,"How are we to feed our poor children, when we no longer have anything even for ourselves?""",6,Sad
817,190,"""But I feel very sorry for the poor children, all the same,"" said the man.",6,Sad
818,191,"Gretel wept bitter tears, and said to Hansel: ""Now all is over with us.""",6,Sad
819,192,"Gretel began to cry and said: ""How are we to get out of the forest now?""",6,Sad
820,193,"The father, however, rejoiced, for it had cut him to the heart to leave them behind alone.",4,Happy
821,194,"The man""s heart was heavy, and he thought: ""It would be better for you to share the last mouthful with your children.""",6,Sad
822,195,"And when its song was over, it spread its wings and flew away before them, and they followed it until they reached a little house, on the roof of which it alighted; and when they approached the little house they saw that it was built of bread and covered with cakes, but that the windows were of clear sugar.",7,Surprised
823,196,Hansel and Gretel were so terribly frightened that they let fall what they had in their hands.,3,Fearful
824,197,"Afterwards two pretty little beds were covered with clean white linen, and Hansel and Gretel lay down in them, and thought they were in heaven.",4,Happy
825,198,"Scream as he might, it would not help him.",3,Fearful
826,199,"""Dear God, do help us,"" she cried.",6,Sad
827,200,"""If the wild beasts in the forest had but devoured us, we should at any rate have died together.""",6,Sad
828,201,"Then Gretel gave her a push that drove her far into it, and shut the iron door, and fastened the bolt.",7,Surprised
829,202,"How they did rejoice and embrace each other, and dance about and kiss each other!",4,Happy
830,203,"Then they began to run, rushed into the parlour, and threw themselves round their father""s neck.",4,Happy
831,204,"Then all anxiety was at an end, and they lived together in perfect happiness.",4,Happy
832,205,"Hans was delighted as he sat on the horse, drew himself up, squared his elbows, turned out his toes, cracked his whip, and rode merrily off, one minute whistling a merry tune, and another singing,",4,Happy
833,206,"""No care and no sorrow, A fig for the morrow!",4,Happy
834,207,"We""ll laugh and be merry, Sing neigh down derry!""",4,Happy
835,208,"Away went the horse full gallop; and before Hans knew what he was about, he was thrown off, and lay on his back by the road-side.",7,Surprised
836,209,"""Well,"" said the shepherd, ""if you are so fond of her, I will change my cow for your horse; I like to do good to my neighbours, even though I lose by it myself.""",4,Happy
837,210,"""What a noble heart that good man has!"" thought he.",4,Happy
838,211,"Hans brushed his coat, wiped his face and hands, rested a while, and then drove off his cow quietly, and thought his bargain a very lucky one.",4,Happy
839,212,"""If I have only a piece of bread (and I certainly shall always be able to get that), I can, whenever I like, eat my butter and cheese with it; and when I am thirsty I can milk my cow and drink the milk: and what can I wish for more?""",4,Happy
840,213,"While he was trying his luck in milking, and managing the matter very clumsily, the uneasy beast began to think him very troublesome; and at last gave him such a kick on the head as knocked him down; and there he lay a long while senseless.",7,Surprised
841,214,"""Heaven reward you for your kindness and self-denial!"" said Hans, as he gave the butcher the cow; and taking the pig off the wheel-barrow, drove it away, holding it by the string that was tied to its leg.",4,Happy
842,215,"So on he jogged, and all seemed now to go right with him: he had met with some misfortunes, to be sure; but he was now well repaid for all.",4,Happy
843,216,"The countryman stopped to ask what was o""clock; this led to further chat; and Hans told him all his luck, how he had so many good bargains, and how all the world went gay and smiling with him.",4,Happy
844,217,"Then he took the string in his hand, and drove off the pig by a side path; while Hans went on the way homewards free from care.",4,Happy
845,218,"""After all,"" thought he, ""that chap is pretty well taken in.",4,Happy
846,219,How happy my mother will be!,4,Happy
847,220,"Talk of a pig, indeed!",4,Happy
848,221,"Give me a fine fat goose.""",4,Happy
849,222,"""O""er hill and o""er dale So happy I roam, Work light and live well, All the world is my home; Then who so blythe, so merry as I?""",4,Happy
850,223,"Hans stood looking on for a while, and at last said, ""You must be well off, master grinder! you seem so happy at your work.""",4,Happy
851,224,"""Yes,"" said the other, ""mine is a golden trade; a good grinder never puts his hand into his pocket without finding money in it--but where did you get that beautiful goose?""",4,Happy
852,225,"""How can you ask?"" said Hans; ""I should be the happiest man in the world, if I could have money whenever I put my hand in my pocket: what could I want more? there""s the goose.""",4,Happy
853,226,"Hans took the stone, and went his way with a light heart: his eyes sparkled for joy, and he said to himself, ""Surely I must have been born in a lucky hour; everything I could want or wish for comes of itself.",4,Happy
854,227,"People are so kind; they seem really to think I do them a favour in letting them make me rich, and giving me good bargains.""",4,Happy
855,228,"So he laid the stone carefully by his side on the bank: but, as he stooped down to drink, he forgot it, pushed it a little, and down it rolled, plump into the stream.",7,Surprised
856,229,"""How happy am I!"" cried he; ""nobody was ever so lucky as I.""",4,Happy
857,230,"Then up he got with a light heart, free from all his troubles, and walked on till he reached his mother""s house, and told her how very easy the road to good luck was.",4,Happy
858,231,"Then on the third day, he sent for all his huntsmen, and said: ""Scour the whole forest through, and do not give up until you have found all three.""",3,Fearful
859,232,"The king, however, would not give his consent, and said: ""It is not safe in there; I fear it would fare with you no better than with the others, and you would never come out again.""",3,Fearful
860,233,"The boy had become afraid; he called and cried after him: ""Oh, wild man, do not go away, or I shall be beaten!""",3,Fearful
861,234,"Then he could easily guess what had happened, and much grief reigned in the royal court.",6,Sad
862,235,"""Nothing nothing,"" he answered, and held his finger behind his back, that the man might not see it.",3,Fearful
863,236,You can imagine how terrified the poor boy was!,3,Fearful
864,237,"The king gathered together his people, and did not know whether or not he could offer any opposition to the enemy, who was superior in strength and had a mighty army.",3,Fearful
865,238,"When the king returned to his palace, his daughter went to meet him, and wished him joy of his victory.",4,Happy
866,239,"The maiden laughed, and said: ""He does not stand much on ceremony, but I have already seen by his golden hair that he was no gardener""s boy,"" and then she went and kissed him.",4,Happy
867,240,"His father and mother came to the wedding, and were in great delight, for they had given up all hope of ever seeing their dear son again.",4,Happy
868,241,"One day they went to walk in the wood, that they might be alone; and Jorindel said, ""We must take care that we don""t go too near to the fairy""s castle.""",3,Fearful
869,242,"Then he shrank for fear, turned pale, and trembled.",3,Fearful
870,243,"He prayed, he wept, he sorrowed, but all in vain.",6,Sad
871,244,"Many a time did he walk round and round as near to the hated castle as he dared go, but all in vain; he heard or saw nothing of Jorinda.",6,Sad
872,245,"He ran or flew after her, touched the cage with the flower, and Jorinda stood before him, and threw her arms round his neck looking as beautiful as ever, as beautiful as when they walked together in the wood.",4,Happy
873,246,"But the old king was very angry when he saw how his daughter behaved, and how she ill-treated all his guests; and he vowed that, willing or unwilling, she should marry the first man, be he prince or beggar, that came to the door.",2,Angry-Disgusted
874,247,"""Ah! unlucky wretch that I am!"" sighed she; ""would that I had married King Grisly-beard!""",2,Angry-Disgusted
875,248,"""Ah! unlucky wretch that I am!"" said she; ""would that I had married King Grisly-beard!""",2,Angry-Disgusted
876,249,"""Ah! wretch that I am!"" sighed she; ""why did I not marry King Grisly-beard?""",2,Angry-Disgusted
877,250,"""That is no business of mine,"" said the fiddler: ""why should you wish for another husband?",2,Angry-Disgusted
878,251,"Am not I good enough for you?""",2,Angry-Disgusted
879,252,"Then she began to cry, and knew not what to do.",6,Sad
880,253,Then she bitterly grieved for the pride and folly which had brought her so low.,6,Sad
881,254,"All on a sudden, as she was going out, in came the king""s son in golden clothes; and when he saw a beautiful woman at the door, he took her by the hand, and said she should be his partner in the dance; but she trembled for fear, for she saw that it was King Grisly-beard, who was making sport of her.",3,Fearful
882,255,Joy was in every face and every heart.,4,Happy
883,256,The feast was grand; they danced and sang; all were merry; and I only wish that you and I had been of the party.,4,Happy
884,257,"This grieved him very much, for Lily was his dearest child; and as he was journeying home, thinking what he should bring her, he came to a fine castle; and around the castle was a garden, in one half of which it seemed to be summer-time and in the other half winter.",6,Sad
885,258,"""A lucky hit!"" said he, as he called to his servant, and told him to go to a beautiful bed of roses that was there, and bring him away one of the finest flowers.",4,Happy
886,259,"Then the servant was greatly frightened, and said, ""It may perhaps be only a cat or a dog.""",3,Fearful
887,260,"And when Lily came to the castle, he welcomed her so courteously that she agreed to marry him.",4,Happy
888,261,"The wedding-feast was held, and they lived happily together a long time.",4,Happy
889,262,"Then she rejoiced much at the thoughts of seeing her father once more, and set out with the lions; and everyone was overjoyed to see her, for they had thought her dead long since.",4,Happy
890,263,"But she told them how happy she was, and stayed till the feast was over, and then went back to the wood.",4,Happy
891,264,"But he would not, and said that it would be a very hazardous thing; for if the least ray of the torch-light should fall upon him his enchantment would become still worse, for he should be changed into a dove, and be forced to wander about the world for seven long years.",3,Fearful
892,265,"This said, he flew out at the door, and poor Lily followed; and every now and then a white feather fell, and showed her the way she was to journey.",6,Sad
893,266,"""Now,"" thought she to herself, ""no aid of man can be of use to me.""",6,Sad
894,267,"Thus the unhappy traveller was again forsaken and forlorn; but she took heart and said, ""As far as the wind blows, and so long as the cock crows, I will journey on, till I find him once again.""",6,Sad
895,268,"Then poor Lily was led away, and forced to give up the golden dress; and when she saw that there was no help for her, she went out into a meadow, and sat herself down and wept.",6,Sad
896,269,"And she rose up and drove them before her, till the bride saw them from her window, and was so pleased that she came forth and asked her if she would sell the brood.",4,Happy
897,270,"Then the prince took care to throw away the sleeping draught; and when Lily came and began again to tell him what woes had befallen her, and how faithful and true to him she had been, he knew his beloved wife""s voice, and sprang up, and said, ""You have awakened me as from a dream, for the strange princess had thrown a spell around me, so that I had altogether forgotten you; but Heaven hath sent you to me in a lucky hour.""",4,Happy
898,271,"There they found their child, now grown up to be comely and fair; and after all their troubles they lived happily together to the end of their days.",4,Happy
899,272,"Once upon a time there was a dear little girl who was loved by everyone who looked at her, but most of all by her grandmother, and there was nothing that she would not have given to the child.",4,Happy
900,273,"One day her mother said to her: ""Come, Little Red-Cap, here is a piece of cake and a bottle of wine; take them to your grandmother, she is ill and weak, and they will do her good.",6,Sad
901,274,"The wolf thought to himself: ""What a tender young creature! what a nice plump mouthful--she will be better to eat than the old woman.",4,Happy
902,275,"When he had made two snips, he saw the little Red-Cap shining, and then he made two snips more, and the little girl sprang out, crying: ""Ah, how frightened I have been!",3,Fearful
903,276,Then all three were delighted.,4,Happy
904,277,"But Red-Cap went joyously home, and no one ever did anything to harm her again.",4,Happy
905,278,"She walked over the meadow, and presently she came upon a baker""s oven full of bread, and the loaves cried out to her, ""Take us out, take us out, or alas! we shall be burnt to a cinder; we were baked through long ago.""",3,Fearful
906,279,"The next thing she came to was a little house, and there she saw an old woman looking out, with such large teeth, that she was terrified, and turned to run away.",3,Fearful
907,280,"The old woman spoke so kindly, that the girl summoned up courage and agreed to enter into her service.",4,Happy
908,281,"So she stayed on with Mother Holle for some time, and then she began to grow unhappy.",6,Sad
909,282,"She could not at first tell why she felt sad, but she became conscious at last of great longing to go home; then she knew she was homesick, although she was a thousand times better off with Mother Holle than with her mother and sister.",6,Sad
910,283,"After waiting awhile, she went to Mother Holle and said, ""I am so homesick, that I cannot stay with you any longer, for although I am so happy here, I must return to my own people.""",6,Sad
911,284,"Then Mother Holle said, ""I am pleased that you should want to go back to your own people, and as you have served me so well and faithfully, I will take you home myself.""",4,Happy
912,285,"Then she went in to her mother and sister, and as she was so richly covered with gold, they gave her a warm welcome.",4,Happy
913,286,"""Take us out, take us out, or alas! we shall be burnt to a cinder; we were baked through long ago,"" cried the loaves as before.",3,Fearful
914,287,"The first day she was very obedient and industrious, and exerted herself to please Mother Holle, for she thought of the gold she should get in return.",4,Happy
915,288,"The next day, however, she began to dawdle over her work, and the third day she was more idle still; then she began to lie in bed in the mornings and refused to get up.",2,Angry-Disgusted
916,289,"So Mother Holle very soon got tired of her, and told her she might go.",2,Angry-Disgusted
917,290,"The lazy girl was delighted at this, and thought to herself, ""The gold will soon be mine.""",4,Happy
918,291,The dog liked this plan very well; and accordingly so it was managed.,4,Happy
919,292,So from this time forward Sultan had all that he could wish for.,4,Happy
920,293,"Then Rapunzel lost her fear, and when he asked her if she would take him for her husband, and she saw that he was young and handsome, she thought: ""He will love me more than old Dame Gothel does""; and she said yes, and laid her hand in his.",4,Happy
921,294,"The king""s son was beside himself with pain, and in his despair he leapt down from the tower.",6,Sad
922,295,"Then he wandered quite blind about the forest, ate nothing but roots and berries, and did naught but lament and weep over the loss of his dearest wife.",6,Sad
923,296,"Thus he roamed about in misery for some years, and at length came to the desert where Rapunzel, with the twins to which she had given birth, a boy and a girl, lived in wretchedness.",6,Sad
924,297,"He led her to his kingdom where he was joyfully received, and they lived for a long time afterwards, happy and contented.",4,Happy
925,298,"At the birth of her first little child she was very glad, and forgot the dwarf, and what she had said.",4,Happy
926,299,"""Can your name be RUMPELSTILTSKIN?"" said the lady slyly.",4,Happy
927,300,"Then he made the best of his way off, while the nurse laughed and the baby crowed; and all the court jeered at him for having had so much trouble for nothing, and said, ""We wish you a very good morning, and a merry feast, Mr RUMPLESTILTSKIN!""",4,Happy
928,301,"""She sits upstairs in her room, Bewailing her sorrowful doom, Bewailing her trouble so sore, For old Mr Fox is no more.""",6,Sad
929,302,"Then the wedding was solemnized with young Mr Fox, and there was much rejoicing and dancing; and if they have not left off, they are dancing still.",4,Happy
930,303,"When she heard this she turned pale with rage and envy, and called to one of her servants, and said, ""Take Snowdrop away into the wide wood, that I may never see her any more.""",2,Angry-Disgusted
931,304,"The first said, ""Who has been sitting on my stool?""",2,Angry-Disgusted
932,305,"The second, ""Who has been eating off my plate?""",2,Angry-Disgusted
933,306,"The third, ""Who has been picking my bread?""",2,Angry-Disgusted
934,307,"The fourth, ""Who has been meddling with my spoon?""",2,Angry-Disgusted
935,308,"The fifth, ""Who has been handling my fork?""",2,Angry-Disgusted
936,309,"The sixth, ""Who has been cutting with my knife?""",2,Angry-Disgusted
937,310,"The seventh, ""Who has been drinking my wine?""",2,Angry-Disgusted
938,311,"Then the first looked round and said, ""Who has been lying on my bed?""",2,Angry-Disgusted
939,312,"And the rest came running to him, and everyone cried out that somebody had been upon his bed.",2,Angry-Disgusted
940,313,"And they were very glad to see her, and took care not to wake her; and the seventh dwarf slept an hour with each of the other dwarfs in turn, till the night was gone.",4,Happy
941,314,"Then the queen was very much frightened; for she knew that the glass always spoke the truth, and was sure that the servant had betrayed her.",3,Fearful
942,315,"Then the blood ran cold in her heart with spite and malice, to see that Snowdrop still lived; and she dressed herself up again, but in quite another dress from the one she wore before, and took with her a poisoned comb.",2,Angry-Disgusted
943,316,"Then she dressed herself up as a peasant""s wife, and travelled over the hills to the dwarfs"" cottage, and knocked at the door; but Snowdrop put her head out of the window and said, ""I dare not let anyone in, for the dwarfs have told me not.""",3,Fearful
944,317,"""No,"" said Snowdrop, ""I dare not take it.""",3,Fearful
945,318,"So they laid her down upon a bier, and all seven watched and bewailed her three whole days; and then they thought they would bury her: but her cheeks were still rosy; and her face looked just as it did while she was alive; so they said, ""We will never bury her in the cold ground.""",6,Sad
946,319,"And the birds of the air came too, and bemoaned Snowdrop; and first of all came an owl, and then a raven, and at last a dove, and sat by her side.",6,Sad
947,320,"Then he offered the dwarfs money, and prayed and besought them to let him take her away; but they said, ""We will not part with her for all the gold in the world.""",6,Sad
948,321,"""But,"" said Roland, ""I counsel you first to take away her magic wand, or we cannot escape if she pursues us.""",3,Fearful
949,322,"""That shall not help you,"" cried she, ""even if you have got a long way off, you shall still not escape me.""",2,Angry-Disgusted
950,323,"The poor girl remained there a long time, but at length, as he did not return at all, she was sad, and changed herself into a flower, and thought: ""Someone will surely come this way, and trample me down.""",6,Sad
951,324,"He could not conceive how this came to pass, for he never saw a human being in his house, and no one could have concealed himself in it.",7,Surprised
952,325,"When the faithful maiden heard of this, she grew so sad that she thought her heart would break, and she would not go thither, but the other girls came and took her.",6,Sad
953,326,"But when she began her song, and it reached Roland""s ears, he sprang up and cried: ""I know the voice, that is the true bride, I will have no other!""",7,Surprised
954,327,"Then the faithful maiden held her wedding with her sweetheart Roland, and grief came to an end and joy began.",4,Happy
955,328,"""With all my heart,"" said Partlet, ""let us go and make a holiday of it together.""",4,Happy
956,329,"While this was passing, a duck came quacking up and cried out, ""You thieving vagabonds, what business have you in my grounds?",2,Angry-Disgusted
957,330,"I""ll give it you well for your insolence!"" and upon that she fell upon Chanticleer most lustily.",2,Angry-Disgusted
958,331,"He now flew into a very great passion, and, suspecting the company who had come in the night before, he went to look after them, but they were all off; so he swore that he never again would take in such a troop of vagabonds, who ate a great deal, paid no reckoning, and gave him nothing for his trouble but their apish tricks.",2,Angry-Disgusted
959,332,"Then he was very angry, and went without his supper to bed; but when he laid his head on the pillow, the pin ran into his cheek: at this he became quite furious, and, jumping up, would have run out of the house; but when he came to the door, the millstone fell down on his head, and killed him on the spot.",2,Angry-Disgusted
960,333,"Then she was in a great fright, and cried out to Chanticleer, ""Pray run as fast as you can, and fetch me some water, or I shall be choked.""",3,Fearful
961,334,"Then Chanticleer was very sorry, and cried bitterly; and all the beasts came and wept with him over poor Partlet.",6,Sad
962,335,"Then he sat down by the grave, and wept and mourned, till at last he died too; and so all were dead.",6,Sad
963,336,"He sat for a while very sorrowfully, then suddenly he felt in his pocket and found his tobacco pipe, which was still half full.",6,Sad
964,337,"""What my commands are?"" replied the soldier, quite astonished.",7,Surprised
965,338,"When it was ready and the soldier had taken possession of it, he summoned the little black manikin and said: ""I have served the king faithfully, but he has dismissed me, and left me to hunger, and now I want to take my revenge.""",2,Angry-Disgusted
966,339,"The manikin said: ""That is an easy thing for me to do, but a very dangerous thing for you, for if it is discovered, you will fare ill.""",3,Fearful
967,340,"""Aha! are you there?"" cried the soldier, ""get to your work at once!",2,Angry-Disgusted
968,341,"At last he could bear it no longer; so he took to his heels, and off he ran in a very sad and sorrowful mood.",6,Sad
969,342,"""Because,"" said the dog, ""I am very very hungry, and have nothing to eat.""",6,Sad
970,343,"""I have had plenty of meat,"" answered he, ""but I should like to have a piece of bread to eat after it.""",4,Happy
971,344,"And the wife struck; but she missed her aim, and hit her husband on the head so that he fell down dead, and the sparrow flew quietly home to her nest.",7,Surprised
972,345,"His conscience was clear and his heart light amidst all his troubles; so he went peaceably to bed, left all his cares to Heaven, and soon fell asleep.",4,Happy
973,346,"In the morning after he had said his prayers, he sat himself down to his work; when, to his great wonder, there stood the shoes all ready made, upon the table.",7,Surprised
974,347,The good man knew not what to say or think at such an odd thing happening.,7,Surprised
975,348,"As soon as it was midnight, there came in two little naked dwarfs; and they sat themselves upon the shoemaker""s bench, took up all the work that was cut out, and began to ply with their little fingers, stitching and rapping and tapping away at such a rate, that the shoemaker was all wonder, and could not take his eyes off them.",7,Surprised
976,349,"""These little wights have made us rich, and we ought to be thankful to them, and do them a good turn if we can.",4,Happy
977,350,"The thought pleased the good cobbler very much; and one evening, when all the things were ready, they laid them on the table, instead of the work that they used to cut out, and then went and hid themselves, to watch what the little elves would do.",4,Happy
978,351,"About midnight in they came, dancing and skipping, hopped round the room, and then went to sit down to their work as usual; but when they saw the clothes lying for them, they laughed and chuckled, and seemed mightily delighted.",4,Happy
979,352,"Then they dressed themselves in the twinkling of an eye, and danced and capered and sprang about, as merry as could be; till at last they danced out at the door, and away over the green.",4,Happy
980,353,"The good couple saw them no more; but everything went well with them from that time forward, as long as they lived.",4,Happy
981,354,"""Did not you ask it for anything?"" said the wife, ""we live very wretchedly here, in this nasty dirty pigsty; do go back and tell the fish we want a snug little cottage.""",2,Angry-Disgusted
982,355,"""Ah!"" said the fisherman, ""how happily we shall live now!""",4,Happy
983,356,"""Ah!"" said the man, dolefully, ""my wife wants to live in a stone castle.""",6,Sad
984,357,"""Well,"" said the man, ""now we will live cheerful and happy in this beautiful castle for the rest of our lives.""",4,Happy
985,358,So the man went away quite sorrowful to think that his wife should want to be king.,6,Sad
986,359,"So the fisherman was forced to go; and he muttered as he went along, ""This will come to no good, it is too much to ask; the fish will be tired at last, and then we shall be sorry for what we have done.""",3,Fearful
987,360,"At this sight the fisherman was dreadfully frightened, and he trembled so that his knees knocked together: but still he went down near to the shore, and said:",3,Fearful
988,361,"The fisherman was half asleep, but the thought frightened him so much that he started and fell out of bed.",3,Fearful
989,362,"""No,"" said she, ""I am very uneasy as long as the sun and moon rise without my leave.",2,Angry-Disgusted
990,363,"Then the man went shivering with fear; and as he was going down to the shore a dreadful storm arose, so that the trees and the very rocks shook.",3,Fearful
991,364,"They were still not safe; for he was such a great beast that in his fall he overset the boat, and they had to swim in the open sea upon a few planks.",3,Fearful
992,365,"So the tailor took his needle, and with a few large stitches put some of the planks together; and he sat down upon these, and sailed about and gathered up all pieces of the boat; and then tacked them together so quickly that the boat was soon ready, and they then reached the ship and got home safe.",4,Happy
993,366,"When they had brought home the princess to her father, there was great rejoicing; and he said to the four brothers, ""One of you shall marry her, but you must settle amongst yourselves which it is to be.""",4,Happy
994,367,"Then the king put in a word, and said, ""Each of you is right; and as all cannot have the young lady, the best way is for neither of you to have her: for the truth is, there is somebody she likes a great deal better.",7,Surprised
995,368,"And the king then gave to each half a kingdom, as he had said; and they lived very happily the rest of their days, and took good care of their father; and somebody took better care of the young lady, than to let either the dragon or one of the craftsmen have her again.",4,Happy
996,369,"At last he said: ""Oh, you wretched beard-cleaner, you piebald fool, you hungry mouse-hunter, what can you be thinking of?",2,Angry-Disgusted
997,370,Have you the cheek to ask how I am getting on?,2,Angry-Disgusted
998,371,"How many arts do you understand?""",2,Angry-Disgusted
999,372,"The poor horse was very melancholy, and wandered up and down in the wood, seeking some little shelter from the cold wind and rain.",6,Sad
1000,373,"""Ah!"" replied the horse, ""justice and avarice never dwell in one house; my master has forgotten all that I have done for him so many years, and because I can no longer work he has turned me adrift, and says unless I become stronger than a lion he will not take me back again; what chance can I have of that? he knows I have none, or he would not talk so.""",6,Sad
1001,374,"""Here he is, master,"" said he, ""I have got the better of him"": and when the farmer saw his old servant, his heart relented, and he said.",4,Happy
1002,375,"As soon as the young princess saw her ball, she ran to pick it up; and she was so overjoyed to have it in her hand again, that she never thought of the frog, but ran home with it as fast as she could.",4,Happy
1003,376,"But when the princess awoke on the following morning she was astonished to see, instead of the frog, a handsome prince, gazing on her with the most beautiful eyes she had ever seen, and standing at the head of her bed.",7,Surprised
1004,377,"They then took leave of the king, and got into the coach with eight horses, and all set out, full of joy and merriment, for the prince""s kingdom, which they reached safely; and there they lived happily a great many years.",4,Happy
1005,378,"""Ah!"" said the young man, ""that would be a great thing, but how can you contrive it?""",4,Happy
1006,379,"Then the fox came, and said, ""Pray kill me, and cut off my head and my feet.""",7,Surprised
1007,380,"So he said, ""Yes,"" and forgot the fox""s counsel, and sat down on the side of the river; and while he suspected nothing, they came behind, and threw him down the bank, and took the princess, the horse, and the bird, and went home to the king their master, and said.",7,Surprised
1008,381,"Then he went to the king, and told him all his brothers"" roguery; and they were seized and punished, and he had the princess given to him again; and after the king""s death he was heir to his kingdom.",4,Happy
1009,382,"The wedding was celebrated, and after the king""s death, Dummling inherited his kingdom and lived for a long time contentedly with his wife.",4,Happy
1010,383,"They loved each other dearly, but sorrowed much that they had no children.",6,Sad
1011,384,"""Ah,"" sighed the woman heavily, ""if I had but a child, as red as blood and as white as snow,"" and as she spoke the words, her heart grew light within her, and it seemed to her that her wish was granted, and she returned to the house feeling glad and comforted.",4,Happy
1012,385,"Once again the wife stood under the juniper-tree, and it was so full of sweet scent that her heart leaped for joy, and she was so overcome with her happiness, that she fell on her knees.",4,Happy
1013,386,"Presently the fruit became round and firm, and she was glad and at peace; but when they were fully ripe she picked the berries and ate eagerly of them, and then she grew sad and ill.",6,Sad
1014,387,"A little while later she called her husband, and said to him, weeping.",6,Sad
1015,388,"""If I die, bury me under the juniper-tree.""",6,Sad
1016,389,"Her husband buried her under the juniper-tree, and wept bitterly for her.",6,Sad
1017,390,"By degrees, however, his sorrow grew less, and although at times he still grieved over his loss, he was able to go about as usual, and later on he married again.",6,Sad
1018,391,"""Mother,"" said the boy, ""how dreadful you look!",3,Fearful
1019,392,"""Oh!"" she said, ""I have knocked off brother""s head,"" and then she wept and wept, and nothing would stop her.",6,Sad
1020,393,"But Marleen stood looking on, and wept and wept, and her tears fell into the pot, so that there was no need of salt.",6,Sad
1021,394,"The mother said nothing, but gave him a large dish of black pudding, and Marleen still wept without ceasing.",6,Sad
1022,395,"Little Marleen went upstairs and took her best silk handkerchief out of her bottom drawer, and in it she wrapped all the bones from under the table and carried them outside, and all the time she did nothing but weep.",6,Sad
1023,396,"""Bird,"" he said, ""what a beautiful song that is you sing!",4,Happy
1024,397,"""How lighthearted I feel,"" said the father, ""so pleased and cheerful.""",4,Happy
1025,398,"""I do feel so happy,"" said the father, ""and how beautifully the sun shines; I feel just as if I were going to see an old friend again.""",4,Happy
1026,399,"""Look, mother,"" said the man, ""at the beautiful bird that is singing so magnificently; and how warm and bright the sun is, and what a delicious scent of spice in the air!""",4,Happy
1027,400,"He went inside, and said, ""See, what a splendid bird that is; he has given me this beautiful gold chain, and looks so beautiful himself.""",4,Happy
